Ln-nm	rel.Emission
5.807899704	0.300765586
5.808202238	0.30143217
5.808505748	0.30209805
5.808810039	0.302764634
5.809115112	0.303430514
5.809420966	0.304096394
5.809727601	0.304762274
5.810035017	0.305428154
5.81034341	0.306094034
5.810652584	0.306759209
5.810962539	0.307424384
5.811273276	0.308089559
5.811584989	0.308754734
5.811897483	0.309419205
5.812210759	0.31008438
5.812524815	0.310748851
5.812839849	0.311413321
5.813155663	0.312077792
5.813472454	0.312741558
5.813790027	0.313406028
5.81410838	0.314069794
5.814427711	0.31473356
5.814747822	0.315397326
5.81506891	0.316060387
5.815390779	0.316724153
5.815713429	0.317387214
5.816037056	0.318050276
5.81636166	0.318713337
5.816687044	0.319375694
5.817013406	0.320038755
5.817340548	0.320701112
5.817668667	0.321363468
5.817997567	0.322025825
5.818327444	0.322687477
5.818658102	0.323349129
5.818989737	0.324011486
5.819322348	0.324673138
5.819655936	0.325334085
5.819990305	0.325995737
5.82032565	0.326656684
5.820661777	0.327317632
5.820999075	0.327978579
5.821337155	0.328639526
5.821676016	0.329299769
5.822016049	0.329960717
5.822356863	0.330620959
5.822698654	0.331280497
5.823041421	0.33194074
5.823385165	0.332600278
5.823729885	0.333260521
5.824075387	0.333920059
5.82442206	0.334578893
5.824769515	0.335238431
5.825117946	0.335897264
5.825467549	0.336556802
5.825817933	0.337214931
5.826169294	0.337873765
5.826521631	0.338532598
5.826874945	0.339190727
5.827229236	0.339848856
5.827584503	0.340506985
5.827940746	0.341164409
5.828298161	0.341822538
5.828656358	0.342479962
5.829015531	0.343137386
5.829375876	0.34379481
5.829737003	0.34445153
5.830099301	0.345108954
5.830462575	0.345765674
5.830826826	0.346422393
5.831192054	0.347078408
5.831558454	0.347735128
5.831925635	0.348391143
5.832293987	0.349047158
5.832478554	0.349374813
5.832867414	0.350099882
5.833644353	0.35155002
5.834420511	0.353000863
5.835195888	0.354451706
5.835970678	0.355903254
5.836744492	0.357354801
5.837517525	0.358807053
5.838289972	0.360259306
5.839061638	0.361712262
5.839832327	0.363165219
5.840602625	0.364618881
5.841371947	0.366072542
5.842140683	0.367526908
5.842908638	0.368981274
5.843676007	0.370436345
5.844442595	0.371891416
5.845208401	0.373346487
5.845973817	0.374802262
5.846738256	0.376258037
5.847502109	0.377714517
5.848265377	0.379170997
5.849028058	0.380628182
5.849789958	0.382085366
5.850551273	0.383543256
5.851312001	0.38500044
5.852072143	0.386459034
5.8528317	0.387916924
5.853590475	0.389375517
5.85434886	0.390834816
5.855106463	0.392294115
5.855863676	0.393753413
5.856620303	0.395213416
5.857376148	0.396672715
5.858131604	0.398133423
5.858886473	0.399593426
5.859640951	0.401054134
5.860394648	0.402515546
5.861147955	0.403976958
5.861900676	0.405438371
5.862653006	0.406899783
5.86340475	0.4083619
5.864155908	0.409824017
5.864906871	0.411286135
5.865657053	0.412748956
5.866781642	0.414943189
5.868279466	0.417869537
5.869775337	0.42079659
5.871269646	0.423725052
5.872762392	0.426653513
5.874253381	0.429583385
5.875742807	0.432513256
5.877230866	0.435444536
5.878717362	0.438375817
5.880202491	0.441307802
5.881686449	0.444241196
5.883169234	0.447174591
5.884650653	0.450107985
5.886131094	0.453042789
5.887610364	0.455977593
5.889088658	0.458913101
5.890565975	0.461848609
5.89204251	0.464784822
5.893518265	0.467721035
5.894993043	0.470657953
5.89646743	0.473595575
5.897941036	0.476532492
5.899414056	0.479470819
5.90088649	0.482408442
5.903094458	0.486815932
5.906037178	0.492692585
5.908978921	0.498569944
5.913390755	0.507386334
5.917803175	0.516202019
5.920745895	0.522079377
5.922954058	0.526486163
5.924426492	0.529423785
5.925899512	0.532361407
5.927373313	0.535299029
5.928847505	0.538235947
5.930322479	0.54117216
5.931798233	0.544109077
5.933274769	0.547044586
5.934752281	0.549980094
5.936230574	0.552914898
5.93771004	0.555849701
5.939190481	0.5587838
5.940672095	0.561717195
5.942154881	0.564650589
5.943638838	0.567582574
5.945124163	0.57051456
5.946610854	0.57344584
5.948098913	0.576376416
5.949588535	0.579305582
5.951079718	0.582234749
5.952572465	0.585163211
5.954066774	0.588090968
5.955563035	0.591017316
5.95706086	0.59394296
5.958185644	0.596137192
5.958935826	0.597599309
5.959686789	0.599061427
5.960438142	0.600523544
5.961189886	0.601984956
5.961942216	0.603446368
5.962695132	0.604907076
5.963448439	0.606368489
5.964202331	0.607829197
5.96495681	0.6092892
5.965711679	0.610749203
5.966467329	0.612209206
5.96722337	0.613669209
5.967979997	0.615128508
5.96873721	0.616587102
5.969495009	0.6180464
5.970253393	0.619504994
5.971012364	0.620962883
5.97177192	0.622420773
5.972532063	0.623878662
5.973292986	0.625335847
5.974054301	0.626793031
5.974816396	0.628250216
5.975579078	0.629706696
5.97634254	0.631162471
5.977106394	0.632618951
5.977871224	0.634074022
5.978636444	0.635529797
5.979402446	0.636984163
5.980169229	0.638439234
5.980936598	0.6398936
5.981704748	0.641347262
5.982473484	0.642800923
5.983243001	0.644254585
5.984013299	0.645707541
5.984784379	0.647160498
5.985556045	0.64861275
5.986328492	0.650064298
5.98710172	0.651515845
5.987875729	0.652967393
5.98865052	0.654418236
5.989425896	0.655869079
5.990202249	0.657319217
5.990979384	0.658768651
5.991757299	0.660218084
5.992535996	0.661667518
5.993315474	0.663116247
5.994095929	0.664564271
5.994876969	0.666012296
5.995658986	0.667459616
5.99644198	0.668906935
5.997225559	0.67035355
5.998010115	0.671800166
5.998795648	0.673246076
5.999581962	0.674691282
6.000369252	0.676136488
6.001157324	0.677580989
6.001946177	0.67902549
6.002736201	0.680469287
6.003527007	0.681913083
6.004318594	0.683355471
6.005111353	0.684798563
6.005904894	0.686240245
6.00669941	0.687681928
6.007494904	0.689123611
6.008291374	0.690564589
6.00908882	0.692004862
6.009887243	0.693444431
6.010686447	0.694884
6.011486823	0.696322864
6.012288176	0.697761728
6.0130907	0.699199887
6.013894006	0.700637342
6.014698288	0.702074092
6.015503743	0.703510843
6.016310173	0.704946888
6.017117776	0.706382934
6.017926159	0.707818275
6.01873591	0.709252911
6.019546443	0.710686843
6.020358146	0.712120774
6.021171022	0.713554001
6.021984875	0.714986524
6.022799899	0.716418342
6.023616095	0.717850159
6.024433268	0.719281273
6.025251612	0.720712386
6.026070933	0.72214209
6.026481082	0.722857294
6.02709904	0.723828281
6.028334564	0.725770254
6.030187265	0.728684623
6.032656946	0.732571388
6.035126628	0.736460267
6.037596505	0.740349851
6.040067163	0.744239435
6.042538993	0.748130428
6.044394038	0.75104832
6.045631515	0.752993112
6.046869383	0.754938609
6.048108033	0.756883401
6.049347463	0.758828192
6.05058748	0.76077228
6.051828473	0.762716367
6.053070442	0.764660454
6.054313193	0.766603837
6.055557116	0.768546515
6.056802211	0.770489193
6.058048282	0.772430461
6.05929572	0.77437173
6.06054433	0.776312999
6.061794307	0.778252858
6.063045652	0.780192013
6.064298559	0.782130463
6.065552833	0.784068209
6.066808865	0.78600525
6.068066459	0.787940881
6.069325811	0.789875808
6.070271497	0.791326651
6.07090254	0.79229341
6.071533974	0.793260169
6.072165994	0.794226223
6.072798404	0.795192277
6.073431205	0.796157627
6.074064592	0.797122976
6.074698565	0.798088326
6.075332928	0.799052971
6.075967878	0.800017616
6.076603413	0.800982261
6.077239339	0.801945497
6.077875851	0.802909437
6.078512949	0.803872673
6.079150632	0.804835908
6.079788707	0.805798439
6.080427562	0.806760266
6.081067004	0.807722092
6.081706836	0.808683918
6.082347449	0.80964504
6.082988453	0.810606162
6.083630238	0.811566579
6.08427261	0.812526292
6.084915567	0.813486004
6.08555911	0.814445717
6.086203434	0.815404725
6.086848344	0.816363028
6.08749384	0.817321331
6.088140117	0.81827893
6.088786981	0.819235824
6.089434625	0.820192718
6.090082856	0.821149612
6.090731867	0.822105801
6.091381465	0.823061286
6.092031844	0.824016066
6.092683004	0.824970846
6.09333475	0.825924921
6.093987472	0.826878997
6.09464078	0.827832367
6.095294675	0.828785034
6.095949546	0.8297377
6.096605198	0.830689661
6.097261436	0.831640918
6.097918651	0.832592175
6.098576451	0.833542023
6.099235228	0.83449187
6.099894787	0.835441718
6.100554931	0.836390156
6.101216247	0.837338595
6.101878149	0.838286328
6.102541027	0.839234062
6.103204492	0.840181091
6.103869128	0.841126711
6.104534351	0.842072331
6.105200549	0.843017951
6.105867725	0.843962161
6.106535681	0.844906372
6.107204615	0.845849878
6.107874329	0.846792679
6.10854502	0.847734775
6.109216492	0.848676167
6.109889136	0.849617559
6.110562366	0.850558247
6.111236768	0.851497525
6.111912146	0.852436803
6.112588306	0.853375377
6.113265637	0.85431395
6.11394375	0.855251114
6.114622839	0.856187574
6.1153031	0.857124033
6.115984142	0.858059084
6.116666161	0.858994134
6.117349352	0.85992848
6.118033519	0.860862121
6.118718663	0.861794352
6.119404783	0.862726584
6.120092076	0.863658111
6.120780344	0.864588934
6.12146959	0.865519052
6.122160007	0.866448465
6.1228514	0.867377173
6.123543966	0.868305177
6.124237508	0.869232477
6.124932222	0.870159071
6.125627912	0.871084961
6.12632497	0.872009442
6.127022809	0.872933923
6.127722015	0.873857699
6.128422198	0.874780771
6.129123552	0.875702433
6.129826078	0.876624095
6.130529776	0.877544348
6.131234646	0.878464601
6.131940688	0.879383445
6.132647902	0.880301584
6.133356288	0.881219018
6.134065845	0.882135748
6.134776574	0.883051773
6.135488475	0.883966389
6.136201744	0.884881005
6.136916184	0.885794211
6.137631796	0.886706713
6.13834858	0.887618511
6.139066731	0.888529603
6.139786053	0.889439287
6.140506744	0.89034897
6.141228605	0.891257245
6.141951639	0.892164814
6.142676235	0.893071679
6.143402003	0.893977135
6.144128943	0.89488259
6.14485725	0.895786637
6.145586925	0.896689274
6.146317966	0.897591911
6.147050179	0.898493139
6.147783955	0.899393662
6.148518903	0.90029348
6.149255217	0.90119189
6.149992899	0.902089594
6.150731948	0.902986594
6.151472364	0.903882185
6.152214343	0.904777071
6.152957494	0.905671253
6.153702207	0.90656473
6.154448092	0.907456797
6.155195539	0.908347455
6.155944549	0.909238114
6.15669473	0.910127363
6.157446475	0.911015202
6.158199781	0.911903042
6.158954455	0.912788768
6.159710496	0.913674494
6.160468099	0.914558811
6.16122707	0.915441718
6.161987603	0.916323921
6.162749699	0.917205419
6.163513161	0.918085507
6.164278186	0.918964892
6.165044774	0.919842866
6.165812924	0.920720137
6.166582441	0.921596702
6.167353521	0.922471154
6.168126359	0.923345606
6.168900563	0.924218648
6.16967633	0.925090281
6.17045366	0.92596121
6.171232552	0.926830729
6.172013202	0.927699544
6.172795219	0.928566949
6.173578994	0.92943365
6.174364331	0.930298941
6.175151231	0.931162823
6.175939888	0.932026001
6.176730108	0.932888474
6.177521891	0.933749538
6.178315431	0.934609192
6.179110534	0.935467437
6.179707984	0.936110769
6.180106805	0.936539186
6.180506212	0.936967604
6.180905814	0.937395318
6.181305806	0.937823031
6.181706385	0.93825004
6.182107354	0.938677048
6.182508714	0.939104057
6.182910465	0.939530361
6.183312606	0.939956665
6.183715333	0.940382264
6.184118255	0.940807864
6.184521764	0.941233463
6.184925663	0.941658358
6.185329952	0.942083253
6.185734828	0.942507443
6.186139898	0.942931633
6.186545555	0.943355118
6.186951602	0.943778604
6.187358236	0.944202089
6.187765064	0.94462487
6.188172479	0.945047651
6.188580284	0.945469727
6.188988479	0.945891803
6.189397261	0.94631388
6.189806238	0.946735251
6.190215801	0.947155918
6.19062595	0.947576585
6.191036294	0.947997252
6.191447224	0.948417214
6.191858544	0.948837177
6.192270451	0.949257139
6.192682553	0.949676396
6.193095241	0.95009495
6.193508514	0.950513503
6.193921983	0.950932056
6.194336038	0.951349904
6.194750484	0.951767752
6.195165515	0.952184896
6.195580938	0.95260204
6.19599675	0.953019184
6.196412954	0.953435623
6.196829743	0.953851357
6.197246923	0.954267092
6.197664689	0.954682826
6.198082845	0.955097856
6.198501392	0.955512886
6.198920525	0.955927211
6.199340049	0.956341536
6.199759963	0.956755862
6.200180463	0.957169482
6.200601354	0.957582398
6.201022636	0.957995314
6.201444503	0.95840823
6.201866761	0.958820441
6.202289605	0.959232653
6.202712839	0.959644159
6.20313666	0.960054962
6.20334857	0.960260715
6.203458333	0.960283263
6.203677665	0.96032836
6.203896802	0.960373456
6.204115548	0.960419962
6.204334099	0.960466468
6.204552454	0.960513679
6.204770419	0.960560889
6.204988384	0.960608804
6.205205958	0.960657424
6.205423141	0.960706749
6.205640325	0.960756778
6.205857118	0.960806807
6.206073716	0.96085754
6.206290118	0.960908274
6.20650613	0.960960417
6.206721946	0.96101256
6.206937567	0.961064703
6.207152993	0.961118255
6.207368223	0.961171808
6.207583063	0.961226064
6.207797903	0.961280321
6.208012352	0.961335283
6.208226411	0.961390949
6.208440469	0.96144732
6.208654333	0.961503691
6.208867805	0.961560766
6.209081083	0.961617841
6.209294165	0.961675621
6.209507052	0.961734106
6.209719743	0.961793295
6.209932044	0.961852485
6.210144345	0.961912379
6.210356255	0.961972273
6.21056797	0.962032871
6.210779489	0.962094174
6.210990814	0.962155478
6.211201943	0.962217486
6.211412876	0.962280198
6.211728886	0.962374619
6.212149386	0.962502158
6.21256891	0.962631106
6.212987848	0.962762168
6.213405809	0.962894639
6.213822989	0.963029225
6.214239387	0.963164515
6.214655005	0.963302623
6.215069841	0.963441436
6.215483896	0.963582363
6.21589717	0.963724699
6.216309662	0.963868445
6.216721374	0.964013599
6.217132499	0.964160868
6.217542648	0.964308841
6.217952211	0.964458929
6.218361188	0.964610425
6.218769188	0.964763331
6.219176602	0.964916941
6.219583431	0.965072665
6.219989478	0.965229799
6.22039494	0.965388342
6.22079962	0.965547589
6.221203714	0.965708951
6.221607027	0.965871017
6.222009949	0.966034492
6.22241209	0.966199376
6.222813646	0.96636567
6.22321442	0.966532669
6.223614803	0.966701076
6.2240146	0.966870893
6.224413812	0.967041415
6.224812242	0.96721405
6.225210282	0.967386686
6.225607735	0.967560731
6.226004603	0.967736185
6.22640108	0.967913048
6.226796776	0.968089911
6.227192082	0.968268889
6.227586996	0.968447866
6.227981325	0.968628957
6.228375068	0.968810048
6.22876842	0.968992548
6.229161187	0.969175754
6.229553562	0.969360368
6.229945352	0.969544982
6.230336946	0.969731006
6.230727955	0.969918439
6.231118377	0.970105871
6.231508605	0.970294713
6.231898246	0.97048426
6.232287692	0.970673807
6.232676552	0.970864763
6.233065022	0.971056424
6.233453296	0.971248789
6.233840984	0.971441859
6.234228282	0.971635633
6.234615384	0.971830113
6.235002096	0.972025296
6.235388417	0.972221185
6.235774543	0.972417073
6.236160278	0.972614371
6.236545623	0.972811669
6.236930772	0.973009671
6.23731553	0.973208378
6.237700094	0.97340779
6.238084266	0.973607201
6.238468244	0.973807318
6.238852026	0.974007434
6.239427016	0.974309018
6.240193017	0.974712773
6.240958238	0.975117938
6.241722482	0.975523808
6.24248614	0.975931087
6.243249016	0.976339775
6.244011307	0.976749168
6.244773012	0.977159265
6.245914984	0.977775116
6.247436245	0.978598129
6.248956725	0.979420438
6.250096743	0.980036289
6.250856886	0.980446386
6.251617028	0.980856484
6.252377561	0.981265172
6.253138094	0.981672451
6.253899018	0.982079025
6.254660528	0.98248419
6.255422233	0.982887945
6.256184523	0.983290292
6.256756779	0.983590466
6.257138412	0.983790583
6.257520241	0.983989994
6.25790207	0.984188701
6.25828429	0.984386704
6.258666705	0.984584706
6.259049315	0.984782004
6.259432121	0.984977892
6.259815121	0.985174485
6.260198318	0.985369669
6.260581904	0.985564148
6.260965686	0.985757923
6.261349664	0.985951697
6.261733837	0.986144063
6.2621184	0.986336428
6.262503354	0.986527384
6.262888503	0.986717635
6.263273848	0.986907182
6.263659583	0.987096024
6.264045709	0.987284162
6.26443203	0.987471594
6.264818937	0.987657618
6.265206039	0.987843642
6.265593337	0.988028256
6.26598122	0.988211461
6.266369494	0.988394666
6.266757964	0.988576462
6.267147019	0.988756848
6.26753627	0.988937235
6.267926107	0.989116212
6.268316334	0.98929378
6.268706952	0.989470643
6.26909796	0.989646097
6.269489555	0.989820847
6.269881345	0.989994187
6.270273916	0.990166822
6.270666682	0.990338049
6.271060034	0.99050857
6.271453972	0.990676978
6.271848301	0.990844681
6.272243216	0.991011679
6.272638521	0.991176564
6.273034412	0.991340744
6.27343089	0.991503514
6.273827757	0.991664876
6.274225406	0.991825532
6.274623446	0.991984075
6.275022072	0.992141209
6.275421283	0.992297638
6.27582108	0.992452657
6.276221464	0.992605563
6.276622433	0.992757764
6.277024184	0.992907851
6.277426325	0.993057234
6.277829247	0.993204503
6.278232755	0.993350362
6.27863685	0.993494812
6.279041725	0.993637853
6.279447186	0.99377878
6.279853429	0.993919002
6.280260258	0.994057111
6.280667672	0.994193105
6.281075868	0.994328395
6.281484845	0.994461571
6.281894408	0.994593338
6.282304947	0.99472299
6.282715877	0.994851234
6.283127784	0.994977364
6.283540471	0.995102084
6.283850427	0.995194391
6.284057259	0.995255694
6.284264286	0.995316293
6.284471509	0.995376187
6.284679123	0.995435376
6.284886736	0.995494566
6.285094545	0.995553755
6.285302549	0.995611535
6.285510748	0.995669315
6.285719338	0.995727095
6.285927928	0.995783466
6.286136713	0.995840541
6.286345889	0.995896207
6.286555065	0.995951873
6.286764632	0.996006835
6.286974198	0.996061092
6.287184155	0.996114644
6.287394308	0.996168196
6.28760446	0.996221749
6.287815003	0.996273892
6.288025741	0.996326034
6.288236675	0.996377473
6.288447804	0.996428911
6.288659324	0.99647894
6.288870843	0.996528969
6.289082753	0.996578998
6.289294664	0.996627618
6.289506964	0.996676238
6.289719461	0.996724153
6.289932152	0.996772068
6.290145039	0.996818574
6.290358121	0.99686508
6.290571594	0.996910881
6.290785066	0.996956683
6.29099893	0.997001075
6.291212988	0.997045467
6.291427242	0.997089859
6.291641887	0.997132841
6.291856531	0.997175824
6.292071566	0.997218102
6.292286797	0.997259676
6.292502223	0.997300544
6.292717844	0.997341413
6.292933855	0.997380873
6.293150062	0.997420332
6.293366465	0.997459792
6.293583062	0.997497842
6.293799855	0.997535892
6.294017039	0.997573238
6.294234418	0.997609879
6.294452187	0.997645815
6.294669957	0.997681752
6.294888117	0.997716279
6.295106472	0.997750806
6.295325023	0.997784628
6.295543964	0.997817746
6.295763101	0.997850864
6.295982433	0.997882573
6.296202155	0.997914281
6.296421878	0.997945285
6.296642186	0.997975584
6.296862495	0.998005179
6.297083194	0.998034069
6.297304088	0.998062959
6.297525373	0.998091145
6.297746658	0.998118625
6.297968529	0.998145401
6.2981904	0.998171473
6.298412662	0.99819684
6.298635119	0.998221502
6.298857966	0.998246164
6.299081009	0.998269417
6.299304247	0.99829267
6.299527876	0.998315218
6.2997517	0.998337062
6.299975915	0.998358201
6.300200325	0.998378635
6.30042493	0.99839907
6.300649926	0.998418095
6.300875117	0.99843712
6.301100699	0.998454736
6.301326476	0.998472352
6.301552449	0.998489263
6.301778812	0.99850547
6.302005565	0.998520972
6.302232319	0.998535769
6.302459659	0.998549862
6.302687194	0.99856325
6.302914924	0.998575933
6.303143045	0.998588617
6.303371361	0.998599891
6.303600068	0.998611165
6.30382897	0.99862103
6.304058067	0.998630895
6.30428775	0.99863935
6.304517434	0.998647806
6.304747703	0.998655557
6.304977972	0.998661899
6.305208827	0.99866824
6.305439878	0.998673877
6.305671124	0.99867881
6.30590276	0.998683038
6.306134592	0.998685856
6.306366814	0.998688675
6.306599427	0.998690789
6.306832235	0.998692198
6.306948835	0.998692903
6.307078715	0.998710518
6.307340039	0.998746455
6.30760312	0.998781687
6.307867959	0.998816214
6.308134556	0.998850741
6.30840291	0.998885268
6.308673022	0.99891909
6.308944697	0.998952913
6.30921813	0.998986031
6.309493125	0.999018444
6.309769682	0.999050857
6.310047997	0.99908327
6.310327875	0.999114979
6.310609315	0.999145983
6.310892123	0.999176282
6.311176492	0.999206581
6.311462425	0.999236881
6.311749919	0.999266475
6.312038586	0.999295365
6.312329011	0.999323551
6.312620607	0.999351736
6.31291357	0.999379217
6.313207901	0.999406698
6.313503599	0.999432769
6.313800663	0.999458841
6.3140989	0.999484912
6.314398504	0.999509574
6.314699475	0.999534236
6.315001423	0.999558194
6.315304738	0.999581447
6.315609029	0.9996047
6.315914688	0.999627248
6.316221518	0.999649092
6.316529325	0.999670231
6.316838108	0.999690665
6.317148259	0.999710395
6.317459191	0.999730125
6.317771294	0.99974915
6.318084375	0.999767471
6.318398431	0.999785086
6.318713465	0.999801998
6.319029475	0.999818204
6.319346266	0.999833706
6.319664033	0.999848504
6.319982778	0.999863301
6.320302108	0.999876689
6.320622414	0.999890077
6.320943698	0.999902056
6.321265567	0.999914035
6.321588217	0.999924604
6.321911649	0.999935174
6.322235666	0.999944334
6.322560465	0.999953494
6.322886045	0.999961245
6.323212211	0.999968996
6.323538963	0.999975338
6.323866301	0.999980975
6.324194224	0.999986612
6.324522929	0.99999084
6.32485183	0.999994363
6.325181511	0.999996477
6.325511583	0.999998591
6.325842241	1
6.32617329	1
6.326504729	0.999999295
6.326836559	0.999998591
6.32716878	0.999995772
6.327501391	0.999992954
6.327834393	0.99998943
6.32816759	0.999984498
6.328501177	0.999978861
6.328835156	0.999972519
6.329169329	0.999964768
6.329503698	0.999957017
6.329838263	0.999947152
6.330173022	0.999937288
6.330507977	0.999926718
6.330842932	0.999914739
6.331178082	0.999901351
6.331513427	0.999887963
6.331848773	0.999873166
6.332184314	0.999857664
6.332519854	0.999840753
6.3328552	0.999823137
6.333190741	0.999804816
6.333526281	0.999785086
6.333861627	0.999764652
6.334196972	0.999742808
6.334532122	0.99972026
6.334867273	0.999696302
6.335202227	0.99967164
6.335537182	0.999646273
6.335871747	0.999619497
6.336206115	0.999592016
6.336540484	0.999563126
6.336874267	0.999532827
6.33720805	0.999501823
6.337541443	0.999470115
6.337874445	0.999436997
6.338207251	0.99940247
6.338539667	0.999367238
6.338871692	0.999330597
6.339203131	0.999293251
6.339534375	0.999254496
6.339865033	0.999214332
6.340195301	0.999173463
6.340525178	0.999131185
6.340854273	0.999087498
