Ln-nm	rel.Emission
9.218405477	0.963454824
9.218417	0.884799267
9.218423445	0.886628499
9.218440046	0.884864798
9.218447663	0.886553808
9.21846114	0.884931034
9.218469538	0.886479116
9.218472468	0.96465834
9.218480866	0.88499727
9.218489655	0.886404425
9.218498639	0.88506421
9.218507428	0.886330438
9.21851485	0.88513115
9.218523443	0.886257156
9.218529107	0.885198795
9.21853731	0.886183874
9.218539458	0.965852696
9.218541802	0.88526644
9.218549224	0.886111297
9.218552544	0.88533479
9.218558989	0.88603872
9.218561528	0.885403844
9.218566997	0.885966142
9.218568755	0.885472898
9.218572856	0.885894974
9.218574223	0.885541952
9.218576958	0.885823806
9.218577739	0.885611711
9.218579106	0.885752638
9.218579301	0.885682175
9.218606449	0.967036482
9.218673245	0.968209699
9.218773439	0.969947329
9.218906053	0.97222048
9.219037496	0.974439375
9.219167181	0.976599785
9.219294523	0.978696073
9.219419325	0.980724717
9.219541003	0.982680078
9.219659165	0.98455793
9.219773225	0.986353339
9.219882989	0.988062078
9.219987674	0.989679215
9.220087087	0.991199817
9.220180835	0.992619656
9.220268138	0.9939338
9.220348801	0.995137316
9.220456221	0.996725562
9.220571648	0.998413867
9.220678287	0.999947857
9.220699771	1.000251555
9.220724184	1.0003953
9.220773207	1.000679268
9.22082262	1.000959713
9.220872033	1.001235929
9.220921837	1.001507918
9.220971641	1.00177568
9.221021835	1.002039918
9.221072225	1.002299928
9.221122615	1.00255571
9.221173395	1.00280656
9.221224371	1.003053887
9.221275346	1.003296986
9.221326712	1.003535857
9.221378274	1.003769796
9.221430031	1.003999507
9.221482178	1.00422499
9.221534326	1.004446245
9.221586669	1.004662568
9.221639402	1.004873958
9.221692331	1.005081826
9.221745455	1.005284056
9.221798774	1.005482058
9.221852289	1.005675833
9.221905999	1.005864675
9.221960099	1.006048585
9.222014395	1.006227562
9.222068886	1.006401607
9.222123573	1.006571424
9.222178455	1.006735603
9.222233727	1.006895556
9.222289195	1.007049871
9.222344858	1.007199253
9.222386849	1.007308471
9.222414974	1.00737964
9.222442903	1.007449398
9.222471223	1.007517748
9.222499347	1.007584688
9.222527667	1.007650924
9.222555987	1.00771575
9.222584307	1.007778463
9.222612822	1.007840471
9.222641337	1.007901774
9.222670047	1.007960963
9.222698758	1.008018743
9.222727468	1.008075819
9.222756179	1.008131485
9.222785084	1.008185037
9.22281399	1.008237885
9.222842896	1.008289323
9.222871997	1.008340057
9.222901098	1.008388677
9.222930394	1.008435887
9.222959691	1.008482393
9.222988987	1.008526785
9.223018283	1.008570472
9.223047775	1.008612046
9.223077267	1.008652915
9.223106954	1.008691669
9.223136445	1.00872972
9.223166327	1.008766361
9.223196014	1.008801592
9.223225897	1.008835415
9.223255779	1.008867124
9.223285857	1.008898127
9.223315934	1.008927722
9.223346012	1.008955907
9.223376285	1.008982684
9.223406557	1.00900805
9.22343683	1.009032008
9.223467299	1.009053852
9.223497767	1.009074991
9.223528235	1.009094721
9.223558898	1.009112336
9.223589562	1.009129248
9.223620421	1.00914475
9.223651084	1.009158138
9.223682138	1.009170116
9.223712997	1.009181391
9.223744051	1.009190551
9.223775301	1.009198302
9.223806355	1.009204644
9.223837604	1.009209576
9.223869049	1.009213099
9.223900494	1.009215213
9.223931939	1.009215213
9.223963383	1.009214508
9.223995023	1.00921169
9.224026859	1.009207462
9.224058499	1.009201825
9.224090334	1.009194779
9.224122365	1.009186323
9.224154395	1.009175754
9.224186426	1.009163775
9.224218652	1.009151091
9.224250878	1.009136294
9.224283104	1.009119383
9.224315525	1.009101767
9.224347947	1.009082037
9.224380563	1.009060898
9.224412985	1.00903835
9.224445796	1.009014392
9.224478608	1.008989025
9.22451142	1.008961545
9.224544232	1.008932655
9.224577239	1.008902355
9.224610247	1.008869942
9.224643449	1.00883612
9.224676652	1.008800888
9.224710049	1.008764247
9.224743447	1.008725492
9.224776845	1.008685328
9.224810438	1.008643754
9.224844031	1.008600772
9.224877624	1.008555675
9.224911413	1.008509169
9.224945397	1.008460549
9.224979185	1.00841052
9.225013364	1.008359082
9.225047348	1.008306234
9.225081527	1.008251273
9.225115901	1.008194902
9.22515008	1.008136417
9.22518465	1.008076523
9.225219025	1.00801522
9.225253594	1.007951803
9.225288359	1.007886977
9.225323124	1.007820741
9.225357889	1.007752391
9.22539285	1.007682633
9.22542781	1.00761076
9.225462965	1.007537478
9.225498121	1.007462786
9.225533277	1.007385981
9.225568628	1.007307062
9.225604174	1.007226734
9.225639525	1.007144996
9.225675266	1.007061145
9.225710812	1.006975884
9.225746554	1.006889214
9.225782491	1.00680043
9.225818428	1.006709532
9.225854365	1.006617225
9.225890497	1.006522804
9.225926629	1.006426973
9.225962956	1.006329029
9.225999284	1.006229676
9.22605397	1.006077475
9.226127211	1.005868198
9.226200843	1.005651171
9.226274669	1.005427097
9.226349082	1.005195977
9.22642369	1.00495781
9.226498689	1.004711892
9.226574078	1.004458929
9.226649663	1.004198214
9.226725833	1.003930453
9.226802199	1.00365494
9.226879151	1.003371677
9.226956298	1.003081368
9.227033835	1.002783307
9.227111764	1.0024782
9.227189887	1.002164638
9.227268597	1.001844029
9.227347697	1.001514965
9.227427188	1.001178854
9.227506874	1.000834992
9.227587146	1.000482675
9.227667613	1.000123311
9.227748471	0.999755492
9.227829915	0.999379921
9.227911554	0.9989966
9.227993779	0.998604823
9.228076199	0.998205295
9.22815901	0.997797312
9.228242407	0.997381577
9.228325999	0.996958092
9.228410177	0.996525446
9.228494551	0.996085049
9.22857951	0.995636902
9.22866486	0.995180298
9.228750601	0.994714535
9.228836537	0.99424102
9.228923059	0.99375905
9.229009971	0.993269329
9.229097274	0.992770448
9.229141219	0.992517484
9.230548615	0.973183011
9.233362236	0.934513362
9.234769046	0.915178889
9.238521322	0.916038544
9.242272425	0.916898198
9.246024115	1.013142142
9.246039154	1.013353533
9.246069427	1.013773495
9.24610009	1.014188525
9.246130949	1.014597918
9.246162198	1.015001674
9.246194034	1.015399087
9.24622626	1.01579016
9.246258876	1.016174186
9.246292079	1.016550461
9.246325672	1.016918985
9.246360046	1.017279053
9.246394811	1.017629961
9.246430358	1.017972414
9.246466295	1.018305001
9.246503208	1.018627724
9.246540707	1.018939877
9.246569222	1.019167474
9.246588558	1.019315447
9.246607894	1.019460602
9.24662762	1.019602234
9.246647541	1.019741751
9.246667658	1.019877746
9.24668797	1.020010922
9.246708478	1.020141279
9.24672918	1.020268114
9.246750078	1.020392129
9.246771172	1.020512622
9.24679246	1.020629591
9.24681414	1.020743742
9.246836014	1.02085437
9.246858084	1.020961474
9.24688035	1.021064351
9.24690281	1.021164409
9.246925661	1.021260944
9.246948708	1.021353251
9.246971949	1.021442035
9.246995582	1.021527296
9.247019214	1.021609033
9.247043432	1.021685839
9.247067651	1.021759825
9.24709226	1.021828879
9.247117064	1.02189441
9.247142259	1.021955714
9.247167649	1.022012789
9.247186985	1.022052953
9.247199875	1.02207832
9.247212961	1.022102982
9.247226046	1.022126235
9.247239132	1.022148784
9.247252413	1.022169923
9.247265694	1.022189652
9.247278975	1.022208678
9.247292451	1.022226293
9.247305928	1.022243205
9.247319599	1.022258707
9.247333271	1.022273504
9.247346943	1.022286892
9.24736081	1.022298871
9.247374676	1.022310145
9.247388739	1.02232001
9.247402801	1.022328465
9.247416863	1.022336216
9.247431121	1.022342558
9.247445378	1.022348195
9.247459831	1.022351718
9.247474284	1.022355242
9.247488737	1.022356651
9.247503385	1.022357356
9.247518033	1.022356651
9.247532877	1.022354537
9.24754772	1.022351014
9.247562564	1.022346786
9.247577602	1.022341149
9.247592837	1.022334103
9.247608071	1.022326352
9.247623305	1.022317191
9.247638539	1.022306622
9.247654164	1.022294643
9.247669593	1.022281255
9.247685218	1.022266458
9.247701038	1.022250956
9.247716858	1.022234044
9.247732678	1.022215724
9.247748693	1.022195994
9.247764708	1.022174855
9.247780919	1.022153011
9.24779713	1.022129054
9.247813536	1.022104392
9.247829942	1.02207832
9.247846348	1.022050135
9.247862949	1.022021245
9.247879745	1.021990945
9.247896542	1.021959237
9.247913339	1.021926119
9.247938924	1.021873976
9.247973298	1.021799285
9.248008063	1.021719661
9.248043024	1.021633696
9.24807857	1.021542093
9.248114507	1.021444854
9.248150834	1.021341977
9.248187357	1.021233463
9.248224466	1.021118608
9.248261965	1.02099741
9.248299855	1.020870576
9.248338136	1.020738105
9.248376807	1.020599292
9.248416064	1.020453432
9.248455516	1.020302641
9.248495555	1.020144802
9.248535983	1.019980623
9.248576803	1.019810101
9.248618209	1.019633238
9.248659809	1.019450033
9.248701996	1.019259781
9.248744573	1.019063188
9.248787737	1.018860253
9.248831291	1.018650272
9.248875235	1.018433245
9.248919766	1.018209875
9.248964491	1.01797946
9.249009998	1.017742703
9.249055896	1.017498194
9.249102184	1.01724664
9.249148863	1.016988743
9.249196323	1.016723096
9.249243978	1.016450403
9.24929222	1.016170663
9.249341047	1.015883876
9.249390265	1.015589339
9.249440069	1.015287051
9.249490263	1.014978421
9.249541043	1.014661335
9.24959241	1.014337203
9.249644166	1.01400532
9.249696509	1.013665686
9.249749243	1.013318301
9.249776	1.013142142
9.253996626	0.982636391
9.258217448	0.952129935
9.267597356	1.067503303
9.267633293	1.067639297
9.267685245	1.063723642
9.267705362	1.067908468
9.267777626	1.06817482
9.267850281	1.068437649
9.267860827	1.056202371
9.267923131	1.068696954
9.267996372	1.068952737
9.268036606	1.048725492
9.268069808	1.069204996
9.26814344	1.069453732
9.268212579	1.041287368
9.268217462	1.069698945
9.268291679	1.069940635
9.268366287	1.070178801
9.268388357	1.033879543
9.26844109	1.070413444
9.268516284	1.070644565
9.26856433	1.02649638
9.268591869	1.070871457
9.268667453	1.071094826
9.268743624	1.071314672
9.26881999	1.071530995
9.268828193	1.01545123
9.268896551	1.07174309
9.268973503	1.071950957
9.269050845	1.072156006
9.269128383	1.072356122
9.269180139	1.000744799
9.269206311	1.072552715
9.269284434	1.072745785
9.269362949	1.072934628
9.269441853	1.073119242
9.269444002	0.989699649
9.269521149	1.073299628
9.26960064	1.073476492
9.269619975	0.982316487
9.269660404	1.073606144
9.269700442	1.073691405
9.269740481	1.073775257
9.269780714	1.073858404
9.269795753	0.974908662
9.269820948	1.073940846
9.269861182	1.074021879
9.269901611	1.074102207
9.269942235	1.074181126
9.269971727	0.967470537
9.269982859	1.074258636
9.270023483	1.074335441
9.270064108	1.074411542
9.270105123	1.074486233
9.270145942	1.074559515
9.270147505	0.959993658
9.270186957	1.074632093
9.270228167	1.074703965
9.270269182	1.074774429
9.270310588	1.074843483
9.270323087	0.952472387
9.270351798	1.074911833
9.270393399	1.074978773
9.270410976	0.948692726
9.270434804	1.075045009
9.270476405	1.075109835
9.270518201	1.075173957
9.270559997	1.075236669
9.270601989	1.075297972
9.27064398	1.075358571
9.270685971	1.07541776
9.270728158	1.075476245
9.270770345	1.07553332
9.270812727	1.075589691
9.270855109	1.075643948
9.270897686	1.075698205
9.270940264	1.075750348
9.270983036	1.075801786
9.271025809	1.07585252
9.271068582	1.07590114
9.271111745	1.07594976
9.271154713	1.075996265
9.271197876	1.076042067
9.271241235	1.076086459
9.271284593	1.076130146
9.271327952	1.076171719
9.271371506	1.076213293
9.27141506	1.076252752
9.271458809	1.076291507
9.271502753	1.076328853
9.271546698	1.076364789
9.271590642	1.076400021
9.271634782	1.076433844
9.271678922	1.076466257
9.271723257	1.076497965
9.271767788	1.076528265
9.271812123	1.076557155
9.271856849	1.076584635
9.271901574	1.076611412
9.2719463	1.076636778
9.271991221	1.076660736
9.272036142	1.076683989
9.272081259	1.076705128
9.27212657	1.076725562
9.272171687	1.076744588
9.272217194	1.076762908
9.272262701	1.076779115
9.272308208	1.076794617
9.27235391	1.076808709
9.272399807	1.076822097
9.272445705	1.076833372
9.272491603	1.076843941
9.272537696	1.076853101
9.272583984	1.076860852
9.272630272	1.076867194
9.272676756	1.076872126
9.272723239	1.076876354
9.272769723	1.076878468
9.272816597	1.076879877
9.272863276	1.076879877
9.272910345	1.076879173
9.272957219	1.076876354
9.273004484	1.076872126
9.273051749	1.076867194
9.273099013	1.076860852
9.273146474	1.076853101
9.273194129	1.076843941
9.273241784	1.076833372
9.27328944	1.076821393
9.27333729	1.076808005
9.273385336	1.076793207
9.273433382	1.076777705
9.273481624	1.076760794
9.27353006	1.076741769
9.273578302	1.076722039
9.273626934	1.0767009
9.273675566	1.076678352
9.273724393	1.076654394
9.27377322	1.076629027
9.273822047	1.076602251
9.273871265	1.076574066
9.273920483	1.076544471
9.273969701	1.076513467
9.274019114	1.076481054
9.274068722	1.076447232
9.274118331	1.076412705
9.274167939	1.076376064
9.274217938	1.076338013
9.274267742	1.076298554
9.274317937	1.076257685
9.274368131	1.076216111
9.274418521	1.076172424
9.27446891	1.076127327
9.2745193	1.076080822
9.27457008	1.076032906
9.274620861	1.075984287
9.274671641	1.075933553
9.274722617	1.07588141
9.274773788	1.075827858
9.274824959	1.075772896
9.274876325	1.075716525
9.274927886	1.075658041
9.274979448	1.075598851
9.275031205	1.075538253
9.275082962	1.07547554
9.275134914	1.075412123
9.275186866	1.075346592
9.275239014	1.075279652
9.275291356	1.075212007
9.275343699	1.075142248
9.275396237	1.07507108
9.275448971	1.074998503
9.275501704	1.074923811
9.275554633	1.074848415
9.275607562	1.074770906
9.275660686	1.074692691
9.275714005	1.074612363
9.275767324	1.074530625
9.275820839	1.074447478
9.275874354	1.074362922
9.275928259	1.074276252
9.275981969	1.074188877
9.276036069	1.074099389
9.27609017	1.074008491
9.276144271	1.073916184
9.276198762	1.073821763
9.276253058	1.073726637
9.276307744	1.073629397
9.276362431	1.073530748
9.276417313	1.07343069
9.276472194	1.073329223
9.276527467	1.073225642
9.276582544	1.073120651
9.276638012	1.073014251
9.276693479	1.072906442
9.276748947	1.072796519
9.276804805	1.072685187
9.276860664	1.072572445
9.276916522	1.072458294
9.276972771	1.07234203
9.277028825	1.07222506
9.277085269	1.072105977
9.277141713	1.07198478
9.277198353	1.071862173
9.277255188	1.071738158
9.277312023	1.071612733
9.277369053	1.071485898
9.277426279	1.07135695
9.277483504	1.071226593
9.277540925	1.071094122
9.277598346	1.070960241
9.277655962	1.070824951
9.277713773	1.070688252
9.277800881	1.070478975
9.27791709	1.070195008
9.27803408	1.069904698
9.278151461	1.069607342
9.278269623	1.06930294
9.27838798	1.068992196
9.278507118	1.068675111
9.278626647	1.068350979
9.278746958	1.0680198
9.278867659	1.067681576
9.27898875	1.067337009
9.279110623	1.066984692
9.279233082	1.066626033
9.279355931	1.066260327
9.279479366	1.06588828
9.279603387	1.065508482
9.279727995	1.065121638
9.279790493	1.064925749
9.292921895	0.952989589
9.301363343	0.952989589
9.307928849	1.010134761
9.314494745	1.067279229
9.314516034	1.067391971
9.314559002	1.067616045
9.314602165	1.067836595
9.314645524	1.068054327
9.314689078	1.068269241
9.314732827	1.068481336
9.314776771	1.068689908
9.314821107	1.068895661
9.314865442	1.069099301
9.314910167	1.069299417
9.314955089	1.06949601
9.315000205	1.069690489
9.315045517	1.069881445
9.315091024	1.070069583
9.315136726	1.070254197
9.315182819	1.070436697
9.315229107	1.070615675
9.31527559	1.070791129
9.315322269	1.070964469
9.315369143	1.071133581
9.315416408	1.07130058
9.315463673	1.071464055
9.315511328	1.071624712
9.315559179	1.071781845
9.315607225	1.07193616
9.315655662	1.072086952
9.315704098	1.072234925
9.315752926	1.07238008
9.315801948	1.072521007
9.315851166	1.07265982
9.315900774	1.07279511
9.315950578	1.072926877
9.316000577	1.073055825
9.316050772	1.07318125
9.316101161	1.073303856
9.316151942	1.073422939
9.316202917	1.073538499
9.316254088	1.073651241
9.316305455	1.073760459
9.316357211	1.073866155
9.316409164	1.073969031
9.316461311	1.074068385
9.316513654	1.074164215
9.316566387	1.074257227
9.316619316	1.074346716
9.31667244	1.074432681
9.316712674	1.074495393
9.316739431	1.074535558
9.316766188	1.074575017
9.316793141	1.074613772
9.316820094	1.074651822
9.316847046	1.074689168
9.316874194	1.074725104
9.316901342	1.074761041
9.31692849	1.074795568
9.316955833	1.07482939
9.316983177	1.074861804
9.31701052	1.074894217
9.317038058	1.074925221
9.317065597	1.07495552
9.317093331	1.074985115
9.317120869	1.075014005
9.317148603	1.075041485
9.317176337	1.075068261
9.317204266	1.075094333
9.317232196	1.0751197
9.317260125	1.075143657
9.317288249	1.07516691
9.317316374	1.075189459
9.317344498	1.075211302
9.317372818	1.075232441
9.317401138	1.075252171
9.317429458	1.075271196
9.317457973	1.075289517
9.317486488	1.075306428
9.317515003	1.075323339
9.317543713	1.075338841
9.317572424	1.075352934
9.317601134	1.075367027
9.31763004	1.07537971
9.317658946	1.075391689
9.317687851	1.075402963
9.317716952	1.075413533
9.317746053	1.075422693
9.31777535	1.075431148
9.317804451	1.075438899
9.317833747	1.075445241
9.317863239	1.075450878
9.317892535	1.075455811
9.317922222	1.075460038
9.317951714	1.075463562
9.317981401	1.075465675
9.318011088	1.075467085
9.318040775	1.075467085
9.318070657	1.07546638
9.318100539	1.075464971
9.318130617	1.075462857
9.318160694	1.075460038
9.318190772	1.075455811
9.318220849	1.075450878
9.318251122	1.075444536
9.318281591	1.07543749
9.318311863	1.075429739
9.318342332	1.075421283
9.3183728	1.075412123
9.318403463	1.075401554
9.318434127	1.075389575
9.31846479	1.075377596
9.318495649	1.075364208
9.318526508	1.075350115
9.318557562	1.075335318
9.318588421	1.075319111
9.318619475	1.0753022
9.318650724	1.07528388
9.318681974	1.075265559
9.318713223	1.075245829
9.318744473	1.07522469
9.318775917	1.075203551
9.318807558	1.075181003
9.318839002	1.075157045
9.318870642	1.075133088
9.318902478	1.075107721
9.318934118	1.075080945
9.318965953	1.075054169
9.318997984	1.075025983
9.319030014	1.074997093
9.319062045	1.074966794
9.319094076	1.07493579
9.319126302	1.074904082
9.319158528	1.074870964
9.319190949	1.074837141
9.31922337	1.074802614
9.319255792	1.074766678
9.319288408	1.074730037
9.319321025	1.074691987
9.319353641	1.074653936
9.319386453	1.074613772
9.319419265	1.074573608
9.319452272	1.074532034
9.31948528	1.074489756
9.319518287	1.074446069
9.319551489	1.074401677
9.319601293	1.074333327
9.319667893	1.074238906
9.319734884	1.074140962
9.319802266	1.074038086
9.319869843	1.07393239
9.319937615	1.073822467
9.320005778	1.073708316
9.320074136	1.073589938
9.320142885	1.073468036
9.320212024	1.073342611
9.320281359	1.073212958
9.320350889	1.073079078
9.320421005	1.072941674
9.320491121	1.072800042
9.320561627	1.072654183
9.320632524	1.072504096
9.320703617	1.072350485
9.3207751	1.072192647
9.320846778	1.072031286
9.320918847	1.071864992
9.320991307	1.071695175
9.321063962	1.07152113
9.321136812	1.071343562
9.321210053	1.071161062
9.321283684	1.070975038
9.321357511	1.070784787
9.321431729	1.070590308
9.321506337	1.070391601
9.32158114	1.070188666
9.321656139	1.069981503
9.321731528	1.069770818
9.321807308	1.069555199
9.321883478	1.069336058
9.321959844	1.069111984
9.321998125	1.068998538
9.322349485	1.050200997
9.323052988	1.012605915
9.323756882	0.975010834
9.324460384	0.937415752
9.324811745	0.918618211
9.337004883	0.916898903
9.338177909	0.929036236
9.340522983	0.953312312
9.344039716	0.989725721
9.346384205	1.014001797
9.348729865	1.013142142
9.352246989	1.011852661
9.354591477	1.010993711
9.355763917	1.010564589
9.360922417	0.881236634
9.366081112	0.751909384
9.367370932	0.751372452
9.369950182	0.750297884
9.372529432	0.749223316
9.375108878	0.748149453
9.376398503	0.747612521
9.376750059	0.772102806
9.377453562	0.821084081
9.37815726	0.870065355
9.378860763	0.919046629
9.379212123	0.943537619
9.379227748	0.94354537
9.379258607	0.943560872
9.379289466	0.943577783
9.379320129	0.943595399
9.379350598	0.943613719
9.37938087	0.943632744
9.379410948	0.943652474
9.379441026	0.943673613
9.379470713	0.943694752
9.379500399	0.943717301
9.379529891	0.943740553
9.379559187	0.943763806
9.379588289	0.943788469
9.379617194	0.943813836
9.3796461	0.943840612
9.379674615	0.943867388
9.37970313	0.943894868
9.37973145	0.943923054
9.37975977	0.943952649
9.379787699	0.943982243
9.379815433	0.944013247
9.379843167	0.944044956
9.379870705	0.944076664
9.379898049	0.944109782
9.379925392	0.944143605
9.379952344	0.944178132
9.379979297	0.944213363
9.380006054	0.9442493
9.380032616	0.944285941
9.380059178	0.944323286
9.380085545	0.944361337
9.380111521	0.944400092
9.380137693	0.944439551
9.380163473	0.944479715
9.380201949	0.944541019
9.38025273	0.944625575
9.380302924	0.944712949
9.380352728	0.944803143
9.38040175	0.944896154
9.380450187	0.944991985
9.380498233	0.945089929
9.380545498	0.945190692
9.380592372	0.945294273
9.38063866	0.945400673
9.380684362	0.945509187
9.380729479	0.945620519
9.380774204	0.94573467
9.380818344	0.945850935
9.380861898	0.945969313
9.380905061	0.94609051
9.380947639	0.946214526
9.38098963	0.946340656
9.381031231	0.946468899
9.381072441	0.946599961
9.38111287	0.946732433
9.381153104	0.946868427
9.381192752	0.947005831
9.381231813	0.947146053
9.381270484	0.947287685
9.381308765	0.947432135
9.38134646	0.947578699
9.381383764	0.947727377
9.381420677	0.947878169
9.3814572	0.948031074
9.381493137	0.948186094
9.381528683	0.948343228
9.381563839	0.94850177
9.381598408	0.948663132
9.381632783	0.948825902
9.381666766	0.948990787
9.381700164	0.949157785
9.381733171	0.949326193
9.381765983	0.949496715
9.381798209	0.94966935
9.38183024	0.949843395
9.381861685	0.950019554
9.381892934	0.950197826
9.381923598	0.950376803
9.381954066	0.950558599
9.381984143	0.9507411
9.38201383	0.950925714
9.382043322	0.951112442
9.382072423	0.951299875
9.382101133	0.951489422
9.382129453	0.951680378
9.382157578	0.951872743
9.382185312	0.952067222
9.382226326	0.952361055
9.382279841	0.952757764
9.382332379	0.953160111
9.382383746	0.953568094
9.38243394	0.95398101
9.382483158	0.954398858
9.382531204	0.954821639
9.382578469	0.955249353
9.382624757	0.955680589
9.382670264	0.956116758
9.382714794	0.95655645
9.382758543	0.95700037
9.382801511	0.957447108
9.382843893	0.957898075
9.382885494	0.958351155
9.382926704	0.958807758
9.382967133	0.95926718
9.383006976	0.95972942
9.383046429	0.960193775
9.383085491	0.960659538
9.383123966	0.96112812
9.383181192	0.96183346
9.383256386	0.962779079
9.383367907	0.96420526
9.383515366	0.966110592
9.383626692	0.967536068
9.383701886	0.968481688
9.383759111	0.969187028
9.383797587	0.96965561
9.383836649	0.970122078
9.383876101	0.970586432
9.383915944	0.971047968
9.383956373	0.97150739
9.383997583	0.971963993
9.384039184	0.972417778
9.384081566	0.97286804
9.384124534	0.973315483
9.384168283	0.973758698
9.384212814	0.974199095
9.384258321	0.974634559
9.384304609	0.9750665
9.384351678	0.975493509
9.38439992	0.975916289
9.384449138	0.976334138
9.384499332	0.976747758
9.384550698	0.977155037
9.384603041	0.977558088
9.384656751	0.977954798
9.384697766	0.97824863
9.3847255	0.978442405
9.384753429	0.97863477
9.384781944	0.978826431
9.384810655	0.979015273
9.38483956	0.97920341
9.384869052	0.979389434
9.384898739	0.979574048
9.384928816	0.979757253
9.384959285	0.979938344
9.384990143	0.980118026
9.385021198	0.980295594
9.385052838	0.980471753
9.385084673	0.980645798
9.385116899	0.980818433
9.385149711	0.980988955
9.385182718	0.981158067
9.385216116	0.981324361
9.3852501	0.981489246
9.385284279	0.981652721
9.385319044	0.981813377
9.385354199	0.981972625
9.385389746	0.982129758
9.385425682	0.982284778
9.385462205	0.982437684
9.385498923	0.982588476
9.385536227	0.982737154
9.385574117	0.982883013
9.385612202	0.983027463
9.385650874	0.983169799
9.385690131	0.983310022
9.385729778	0.983447425
9.385769817	0.983582715
9.385810441	0.983715891
9.385851456	0.983846953
9.385893057	0.983975197
9.385935048	0.984101326
9.385977625	0.984224638
9.386020789	0.984345835
9.386064343	0.984464918
9.386108482	0.984581183
9.386153208	0.984695334
9.386198325	0.984805961
9.386244027	0.98491518
9.386290315	0.985020875
9.386337189	0.985124456
9.386384454	0.985225924
9.386432305	0.985323868
9.386480937	0.985419698
9.386529959	0.985512005
9.386579568	0.985602198
9.386629762	0.985689573
9.386680542	0.985774129
9.386719018	0.985836137
9.386744994	0.985876301
9.38677097	0.985915761
9.386797142	0.985954516
9.386823313	0.985992566
9.386849875	0.986029912
9.386876437	0.986066553
9.386903195	0.986102489
9.386930147	0.986137721
9.3869571	0.986172248
9.386984443	0.98620607
9.387011786	0.986238484
9.387039325	0.986270897
9.387067059	0.986302605
9.387094793	0.986332905
9.387122722	0.986363204
9.387151042	0.986392094
9.387179361	0.986420984
9.387207681	0.986448465
9.387236392	0.986475241
9.387265297	0.986501312
9.387294203	0.986526679
9.387323304	0.986551341
9.3873526	0.986575299
9.387382092	0.986598552
9.387411779	0.9866211
9.387441466	0.986642239
9.387471348	0.986663378
9.387501621	0.986683108
9.387531894	0.986702133
9.387562362	0.986720454
9.38759283	0.98673807
9.387623689	0.986754981
9.387654743	0.986770483
9.387670173	0.986778234
9.387701032	0.986771187
9.387762359	0.986757799
9.3878231	0.986745821
9.387883255	0.986735956
9.387943019	0.9867275
9.388002198	0.986720454
9.388060791	0.986714817
9.388118993	0.986710589
9.388176609	0.986708475
9.388233834	0.986707066
9.388290474	0.98670777
9.388346528	0.986709884
9.388402191	0.986713407
9.388457463	0.98671834
9.388511954	0.986724682
9.38856625	0.986733137
9.38861996	0.986742297
9.388673084	0.986753572
9.388725818	0.98676555
9.388777965	0.986778938
9.388829722	0.98679444
9.388880893	0.986810647
9.388931673	0.986828968
9.388982063	0.986848697
9.389031867	0.986869132
9.38908128	0.98689168
9.389130107	0.986914933
9.389178544	0.986939595
9.38922659	0.986966371
9.38927405	0.986993852
9.389321315	0.987022742
9.389367798	0.987053041
9.389414086	0.98708475
9.389459789	0.987117868
9.3895051	0.987152395
9.389549826	0.987187627
9.389594357	0.987224972
9.389638301	0.987263023
9.389681855	0.987302482
9.389725018	0.987343351
9.389767596	0.987385629
9.389809978	0.987428612
9.389851774	0.987473708
9.389893179	0.98751951
9.389934194	0.98756672
9.389974818	0.987614635
9.390014857	0.987664664
9.3900547	0.987715398
9.390093957	0.987767541
9.390133019	0.987820389
9.390171495	0.98787535
9.39020958	0.987931016
9.39024747	0.987987387
9.390284774	0.988045167
9.390321687	0.988104356
9.39035821	0.988164955
9.390394342	0.988226258
9.390430279	0.988288971
9.39046563	0.988353092
9.39050059	0.988417919
9.390535355	0.98848345
9.390569534	0.988551095
9.390603518	0.98861874
9.390637111	0.988688499
9.390670314	0.988758962
9.390703126	0.98883013
9.390735547	0.988902708
9.390767577	0.988976694
9.390799413	0.989051385
9.390830662	0.989126781
9.390861716	0.989203587
9.39089238	0.989281801
9.390922653	0.98936072
9.39095273	0.989440344
9.390982417	0.989521377
9.391011714	0.989603114
9.391040619	0.989686261
9.39106933	0.989770113
9.39109765	0.989855374
9.391125579	0.989940635
9.391153313	0.990028009
9.391180461	0.990115384
9.391207609	0.990204168
9.391234171	0.990294361
9.391260537	0.990384554
9.391286709	0.990476157
9.391312489	0.990569169
9.39133788	0.99066218
9.391363074	0.990756602
9.391387879	0.990851727
9.391424597	0.990996882
9.391472447	0.991192066
9.391519126	0.991391477
9.391564633	0.991594412
9.391609164	0.991800166
9.391652522	0.992010147
9.391694709	0.992222242
9.391735919	0.99243786
9.391775958	0.992657001
9.391815215	0.992878961
9.3918533	0.99310374
9.391890409	0.993331337
9.391926541	0.993562457
9.391961892	0.993795691
9.391996071	0.994031744
9.392029469	0.994270615
9.392062085	0.994512305
9.392093725	0.994756813
9.392124584	0.995003435
9.392154662	0.995252171
9.392183763	0.995503726
9.392212278	0.995757394
9.392240012	0.996013177
9.392266964	0.996271073
9.392293136	0.996531788
9.392318721	0.996793912
9.392343525	0.99705815
9.392367744	0.997324502
9.392391376	0.997592968
9.392414227	0.997862843
9.392436688	0.998134832
9.392458367	0.99840823
9.392479656	0.998683742
